sequence_id,order_id,order_type,item_id,item_quantity,order_arrival,assigned_station,assigned_pod,status,order_processed,order_finished
618,208,1,250,2,1560,picker-3,,-1,,
619,209,1,100,8,1560,,,-3,,
620,209,1,117,5,1560,,,-3,,
621,210,1,14,6,1560,picker-3,,1,,2155.0
622,211,1,118,10,1560,,,-3,,
623,211,1,7,5,1560,,,-3,,
624,211,1,364,2,1560,,,-3,,
625,211,1,28,8,1560,,,-3,,
626,211,1,134,7,1560,,,-3,,
627,212,1,290,10,1560,picker-1,,1,,2497.0
628,212,1,29,7,1560,picker-1,,1,,2517.0
629,212,1,173,8,1560,picker-1,,1,,2561.0
630,213,1,1,10,1560,picker-2,,1,,2405.0
631,214,1,465,12,1560,,,-3,,
632,215,1,168,10,1560,picker-2,,1,,2662.0
633,216,1,242,4,1620,picker-1,,1,,1912.0
634,217,1,154,8,1620,,,-3,,
635,218,1,20,12,1620,picker-3,,1,,2140.0
636,219,1,51,9,1620,,,-3,,
637,220,1,69,8,1620,picker-3,,1,,1886.0
638,221,1,5,6,1620,,,-3,,
639,221,1,155,4,1620,,,-3,,
640,222,1,283,5,1620,picker-2,,1,,2193.0
641,223,1,1,8,1620,picker-3,,1,,2659.0
642,224,1,317,1,1620,,,-3,,
643,224,1,279,6,1620,,,-3,,
644,225,1,127,8,1620,picker-1,,1,,2037.0
645,226,1,142,6,1620,picker-1,,1,,2055.0
646,227,1,19,6,1620,picker-2,,1,,2268.0
647,228,1,61,7,1680,picker-1,,1,,2085.0
648,229,1,36,7,1680,picker-3,,1,,2083.0
649,230,1,9,4,1680,picker-2,,1,,2379.0
650,231,1,17,7,1680,picker-3,,1,,2007.0
651,232,1,364,5,1740,picker-3,,1,,2020.0
652,233,1,10,5,1740,picker-3,,1,,2428.0
653,234,1,76,4,1740,,,-3,,
654,235,1,239,8,1740,picker-2,,1,,2689.0
655,236,1,31,10,1740,picker-1,,1,,2141.0
656,237,1,52,6,1740,,,-3,,
657,237,1,21,11,1740,,,-3,,
658,237,1,19,12,1740,,,-3,,
659,238,1,114,4,1740,,,-3,,
660,239,1,7,6,1740,picker-2,,1,,2052.0
661,240,1,262,6,1800,,,-3,,
662,241,1,350,5,1800,picker-1,,1,,2786.0
663,242,1,377,6,1800,,,-3,,
664,242,1,1,5,1800,,,-3,,
665,242,1,347,8,1800,,,-3,,
666,242,1,6,7,1800,,,-3,,
667,243,1,15,3,1800,,,-3,,
668,243,1,86,6,1800,,,-3,,
669,243,1,218,9,1800,,,-3,,
670,244,1,20,8,1800,picker-3,,1,,2558.0
671,245,1,29,5,1800,,,-3,,
672,245,1,237,5,1800,,,-3,,
673,245,1,38,12,1800,,,-3,,
674,246,1,48,4,1800,picker-1,,1,,2309.0
675,247,1,0,6,1860,,,-3,,
676,247,1,20,2,1860,,,-3,,
677,247,1,189,12,1860,,,-3,,
678,247,1,198,11,1860,,,-3,,
679,247,1,46,8,1860,,,-3,,
680,248,1,444,7,1860,picker-3,,1,,2784.0
681,249,1,24,4,1860,picker-2,,1,,2174.0
682,250,1,45,4,1860,,,-3,,
683,250,1,6,7,1860,,,-3,,
684,250,1,378,10,1860,,,-3,,
685,250,1,27,6,1860,,,-3,,
686,250,1,0,9,1860,,,-3,,
687,251,1,88,4,1860,,,-3,,
688,252,1,237,11,1860,,,-3,,
689,252,1,221,4,1860,,,-3,,
690,252,1,269,10,1860,,,-3,,
691,252,1,28,7,1860,,,-3,,
692,252,1,35,8,1860,,,-3,,
693,253,1,132,8,1860,picker-2,,1,,2160.0
694,254,1,187,8,1860,,,-3,,
695,254,1,53,8,1860,,,-3,,
696,254,1,146,6,1860,,,-3,,
697,255,1,126,12,1920,,,-3,,
698,255,1,25,10,1920,,,-3,,
699,255,1,45,6,1920,,,-3,,
700,256,1,19,8,1920,,,-3,,
701,256,1,36,6,1920,,,-3,,
702,257,1,43,10,1920,picker-1,,1,,2695.0
703,258,1,7,6,1920,picker-3,,1,,2272.0
704,259,1,2,8,1920,picker-2,,1,,2956.0
705,260,1,0,10,1920,,,-3,,
706,260,1,168,1,1920,,,-3,,
707,260,1,37,9,1920,,,-3,,
708,260,1,25,4,1920,,,-3,,
709,260,1,11,12,1920,,,-3,,
710,260,1,54,1,1920,,,-3,,
711,260,1,3,10,1920,,,-3,,
712,260,1,46,9,1920,,,-3,,
713,260,1,27,12,1920,,,-3,,
714,261,1,12,8,1920,picker-3,,1,,2213.0
715,262,1,454,3,1980,picker-1,,1,,2910.0
716,263,1,20,12,1980,picker-3,,1,,2239.0
717,264,1,402,7,1980,,,-3,,
718,264,1,3,4,1980,,,-3,,
719,265,1,20,9,1980,picker-3,,1,,2411.0
720,266,1,35,4,1980,picker-3,,1,,2888.0
721,266,1,3,9,1980,picker-3,,1,,2909.0
722,267,1,157,10,1980,,,-3,,
723,268,1,110,5,1980,picker-3,,1,,2368.0
724,269,1,422,6,1980,picker-3,,-1,,
725,270,1,86,9,1980,picker-2,,-1,,
726,271,1,40,8,2040,picker-1,,1,,2593.0
727,272,1,143,12,2040,,,-3,,
728,272,1,13,8,2040,,,-3,,
729,272,1,11,11,2040,,,-3,,
730,273,1,270,3,2040,,,-3,,
731,273,1,4,5,2040,,,-3,,
732,274,1,209,12,2040,,,-3,,
733,274,1,208,6,2040,,,-3,,
734,275,1,8,6,2040,picker-1,,-1,,
735,275,1,5,10,2040,picker-1,,-1,,
736,276,1,16,5,2040,picker-2,,1,,2439.0
737,276,1,1,6,2040,picker-2,,1,,2423.0
738,277,1,305,4,2040,picker-1,,1,,2392.0
739,278,1,96,6,2040,,,-3,,
740,278,1,234,3,2040,,,-3,,
741,279,1,340,4,2040,,,-3,,
742,279,1,116,6,2040,,,-3,,
743,279,1,29,4,2040,,,-3,,
744,279,1,7,7,2040,,,-3,,
745,280,1,137,9,2100,,,-3,,
746,280,1,107,5,2100,,,-3,,
747,280,1,10,2,2100,,,-3,,
748,281,1,434,8,2100,picker-3,,1,,2479.0
749,282,1,20,5,2100,,,-3,,
750,282,1,253,6,2100,,,-3,,
751,282,1,293,8,2100,,,-3,,
752,282,1,286,12,2100,,,-3,,
753,283,1,184,9,2100,,,-3,,
754,283,1,7,10,2100,,,-3,,
755,284,1,84,8,2100,picker-2,,1,,2461.0
756,285,1,26,3,2100,,,-3,,
757,285,1,344,10,2100,,,-3,,
758,285,1,30,6,2100,,,-3,,
759,285,1,179,6,2100,,,-3,,
760,285,1,5,8,2100,,,-3,,
761,285,1,478,4,2100,,,-3,,
762,285,1,150,9,2100,,,-3,,
763,286,1,486,4,2100,,,-3,,
764,286,1,191,5,2100,,,-3,,
765,286,1,314,1,2100,,,-3,,
766,287,1,365,10,2100,,,-3,,
767,287,1,28,5,2100,,,-3,,
768,288,1,237,8,2100,picker-1,,1,,2415.0
769,289,1,157,10,2160,,,-3,,
770,289,1,19,12,2160,,,-3,,
771,290,1,78,8,2160,,,-3,,
772,291,1,6,4,2160,picker-3,,1,,2587.0
773,292,1,13,4,2160,picker-1,,1,,2862.0
774,293,1,15,4,2160,picker-3,,1,,2827.0
775,294,1,97,8,2160,picker-3,,1,,2606.0
776,295,1,45,6,2160,picker-3,,-1,,
777,295,1,424,12,2160,picker-3,,-1,,
778,296,1,38,8,2160,picker-3,,1,,2576.0
779,297,1,252,8,2160,picker-2,,1,,2910.0
780,298,1,14,5,2220,picker-2,,1,,2543.0
781,299,1,166,5,2220,picker-2,,1,,2559.0
782,300,1,27,4,2220,,,-3,,
783,300,1,112,6,2220,,,-3,,
784,300,1,145,5,2220,,,-3,,
785,301,1,162,8,2220,,,-3,,
786,302,1,55,7,2220,,,-3,,
787,302,1,161,8,2220,,,-3,,
788,302,1,137,4,2220,,,-3,,
789,303,1,41,4,2220,,,-3,,
790,303,1,75,8,2220,,,-3,,
791,303,1,189,6,2220,,,-3,,
792,304,1,30,8,2220,picker-1,,1,,2539.0
793,305,1,74,6,2220,,,-3,,
794,305,1,289,10,2220,,,-3,,
795,305,1,177,4,2220,,,-3,,
796,305,1,19,10,2220,,,-3,,
797,306,1,239,5,2280,,,-3,,
798,306,1,292,6,2280,,,-3,,
799,306,1,50,8,2280,,,-3,,
800,306,1,27,10,2280,,,-3,,
801,307,1,214,4,2280,,,-3,,
802,308,1,187,8,2280,,,-3,,
803,309,1,472,2,2280,,,-3,,
804,309,1,21,6,2280,,,-3,,
805,310,1,49,10,2280,,,-3,,
806,310,1,37,2,2280,,,-3,,
807,310,1,6,8,2280,,,-3,,
808,310,1,12,7,2280,,,-3,,
809,311,1,299,7,2280,,,-3,,
810,311,1,10,7,2280,,,-3,,
811,312,1,175,11,2280,,,-3,,
812,312,1,426,6,2280,,,-3,,
813,313,1,313,11,2280,,,-3,,
814,313,1,212,6,2280,,,-3,,
815,313,1,20,6,2280,,,-3,,
816,313,1,84,7,2280,,,-3,,
817,314,1,98,9,2280,,,-3,,
818,315,1,379,9,2280,,,-3,,
819,315,1,102,9,2280,,,-3,,
820,315,1,62,10,2280,,,-3,,
821,316,1,96,6,2340,picker-2,,1,,2625.0
822,317,1,284,5,2340,,,-3,,
823,317,1,117,6,2340,,,-3,,
824,318,1,32,6,2340,picker-1,,1,,2880.0
825,319,1,110,4,2340,picker-3,,1,,2984.0
826,320,1,2,9,2340,,,-3,,
827,321,1,26,7,2340,picker-2,,1,,2828.0
828,322,1,10,4,2340,picker-1,,-1,,
829,322,1,11,2,2340,picker-1,,-1,,
830,323,1,70,4,2340,,,-3,,
831,324,1,160,4,2340,,,-3,,
832,325,1,18,5,2340,picker-3,,1,,2689.0
833,326,1,20,6,2340,picker-3,,1,,2858.0
834,326,1,349,7,2340,picker-3,,1,,2875.0
835,327,1,6,8,2340,,,-3,,
836,327,1,37,4,2340,,,-3,,
837,327,1,29,3,2340,,,-3,,
838,328,1,32,2,2400,picker-1,,1,,2705.0
839,329,1,195,10,2400,,,-3,,
840,329,1,270,6,2400,,,-3,,
841,330,1,135,5,2400,picker-1,,1,,2731.0
842,331,1,35,9,2400,,,-3,,
843,331,1,93,8,2400,,,-3,,
844,331,1,34,12,2400,,,-3,,
845,332,1,210,4,2460,,,-3,,
846,332,1,220,10,2460,,,-3,,
847,332,1,22,5,2460,,,-3,,
848,333,1,56,6,2460,,,-3,,
849,334,1,228,7,2460,,,-3,,
850,334,1,73,7,2460,,,-3,,
851,334,1,485,8,2460,,,-3,,
852,334,1,173,6,2460,,,-3,,
853,335,1,107,8,2460,,,-3,,
854,335,1,0,8,2460,,,-3,,
855,336,1,156,7,2460,,,-3,,
856,336,1,65,10,2460,,,-3,,
857,336,1,6,10,2460,,,-3,,
858,336,1,171,5,2460,,,-3,,
859,337,1,23,12,2460,,,-3,,
860,338,1,254,6,2460,,,-3,,
861,338,1,408,8,2460,,,-3,,
862,338,1,0,8,2460,,,-3,,
863,339,1,112,12,2520,picker-2,,-1,,
864,340,1,188,2,2520,,,-3,,
865,340,1,70,9,2520,,,-3,,
866,341,1,112,8,2520,,,-3,,
867,341,1,475,9,2520,,,-3,,
868,341,1,267,8,2520,,,-3,,
869,341,1,0,4,2520,,,-3,,
870,341,1,63,11,2520,,,-3,,
871,341,1,61,10,2520,,,-3,,
872,341,1,358,10,2520,,,-3,,
873,341,1,150,10,2520,,,-3,,
874,342,1,136,6,2520,picker-3,,-1,,
875,343,1,159,8,2520,,,-3,,
876,343,1,44,2,2520,,,-3,,
877,343,1,380,9,2520,,,-3,,
878,343,1,146,10,2520,,,-3,,
879,343,1,117,8,2520,,,-3,,
880,343,1,407,8,2520,,,-3,,
881,343,1,181,1,2520,,,-3,,
882,344,1,40,2,2520,picker-1,,1,,2758.0
883,345,1,184,5,2520,picker-2,,1,,2767.0
884,346,1,4,3,2580,,,-3,,
885,347,1,180,10,2580,,,-3,,
886,347,1,236,10,2580,,,-3,,
887,347,1,3,4,2580,,,-3,,
888,348,1,256,12,2580,picker-1,,1,,2990.0
889,348,1,5,10,2580,picker-1,,-1,,
890,349,1,71,8,2580,,,-3,,
891,350,1,4,6,2580,,,-3,,
892,351,1,1,2,2580,picker-3,,1,,2790.0
893,352,1,153,10,2580,,,-3,,
894,353,1,308,6,2580,,,-3,,
895,353,1,10,9,2580,,,-3,,
896,354,1,420,8,2580,,,-3,,
897,354,1,121,8,2580,,,-3,,
898,354,1,21,4,2580,,,-3,,
899,355,1,26,6,2580,,,-3,,
900,355,1,15,3,2580,,,-3,,
901,355,1,218,8,2580,,,-3,,
902,355,1,2,4,2580,,,-3,,
903,356,1,162,10,2640,,,-3,,
904,357,1,44,8,2640,,,-3,,
905,357,1,464,2,2640,,,-3,,
906,357,1,19,7,2640,,,-3,,
907,357,1,26,8,2640,,,-3,,
908,358,1,79,6,2640,,,-3,,
909,358,1,9,4,2640,,,-3,,
910,358,1,149,12,2640,,,-3,,
911,358,1,70,4,2640,,,-3,,
912,359,1,106,2,2640,,,-3,,
913,360,1,61,10,2640,,,-3,,
914,360,1,145,10,2640,,,-3,,
915,361,1,8,6,2640,picker-2,,1,,2974.0
916,361,1,0,10,2640,picker-2,,-1,,
917,362,1,188,4,2640,,,-3,,
918,362,1,124,8,2640,,,-3,,
919,363,1,182,9,2640,picker-1,,-1,,
920,363,1,11,10,2640,picker-1,,-1,,
921,364,1,57,8,2640,,,-3,,
922,365,1,132,6,2700,,,-3,,
923,365,1,64,5,2700,,,-3,,
924,366,1,117,2,2700,,,-3,,
925,366,1,41,6,2700,,,-3,,
926,366,1,403,10,2700,,,-3,,
927,367,1,2,12,2700,,,-3,,
928,367,1,75,6,2700,,,-3,,
929,367,1,44,4,2700,,,-3,,
930,367,1,127,8,2700,,,-3,,
931,368,1,33,6,2700,picker-3,,1,,2934.0
932,369,1,493,2,2700,,,-3,,
933,370,1,41,9,2700,,,-3,,
934,370,1,449,5,2700,,,-3,,
935,370,1,4,6,2700,,,-3,,
936,371,1,0,8,2760,picker-3,,-1,,
937,372,1,77,8,2760,,,-3,,
938,372,1,25,12,2760,,,-3,,
939,372,1,62,10,2760,,,-3,,
940,373,1,7,9,2760,,,-3,,
941,373,1,33,2,2760,,,-3,,
942,373,1,29,6,2760,,,-3,,
943,374,1,29,4,2760,,,-3,,
944,374,1,51,8,2760,,,-3,,
945,374,1,71,5,2760,,,-3,,
946,375,1,45,9,2760,,,-3,,
947,375,1,235,2,2760,,,-3,,
948,375,1,61,8,2760,,,-3,,
949,375,1,124,10,2760,,,-3,,
950,375,1,142,7,2760,,,-3,,
951,375,1,92,11,2760,,,-3,,
952,376,1,4,8,2760,picker-1,,-1,,
953,377,1,0,3,2820,,,-3,,
954,377,1,1,12,2820,,,-3,,
955,377,1,368,9,2820,,,-3,,
956,377,1,29,8,2820,,,-3,,
957,377,1,3,6,2820,,,-3,,
958,378,1,180,4,2820,,,-3,,
959,378,1,19,6,2820,,,-3,,
960,379,1,61,5,2820,,,-3,,
961,379,1,191,8,2820,,,-3,,
962,380,1,279,11,2820,,,-3,,
963,381,1,40,7,2820,,,-3,,
964,382,1,43,10,2820,picker-2,,-1,,
965,382,1,3,12,2820,picker-2,,-1,,
966,383,1,61,6,2880,,,-3,,
967,384,1,112,6,2880,,,-3,,
968,384,1,195,1,2880,,,-3,,
969,384,1,260,6,2880,,,-3,,
970,384,1,443,8,2880,,,-3,,
971,384,1,369,10,2880,,,-3,,
972,385,1,3,4,2880,picker-3,,-1,,
973,386,1,87,7,2880,,,-3,,
974,386,1,35,5,2880,,,-3,,
975,387,1,441,1,2880,,,-3,,
976,388,1,122,6,2880,,,-3,,
977,389,1,53,8,2880,,,-3,,
978,389,1,1,2,2880,,,-3,,
979,390,1,194,1,2880,,,-3,,
980,391,1,0,3,2880,,,-3,,
981,391,1,236,10,2880,,,-3,,
982,391,1,20,6,2880,,,-3,,
983,392,1,10,4,2880,picker-1,,-1,,
984,393,1,67,6,2940,,,-3,,
985,394,1,182,6,2940,,,-3,,
986,394,1,286,7,2940,,,-3,,
987,395,1,382,3,2940,,,-3,,
988,395,1,100,12,2940,,,-3,,
989,396,1,136,7,2940,,,-3,,
990,397,1,318,8,2940,,,-3,,
991,397,1,368,6,2940,,,-3,,
992,397,1,325,10,2940,,,-3,,
993,397,1,14,9,2940,,,-3,,
994,398,1,67,7,2940,,,-3,,
995,399,1,38,10,2940,,,-3,,
996,399,1,300,8,2940,,,-3,,
997,400,1,31,8,2940,,,-3,,
998,400,1,45,2,2940,,,-3,,
999,401,1,0,2,2940,,,-3,,
1000,401,1,397,8,2940,,,-3,,
1001,401,1,47,9,2940,,,-3,,
1002,401,1,26,6,2940,,,-3,,
1003,402,1,47,2,2940,picker-2,,-1,,
1004,403,1,5,6,3000,,,-3,,
1005,403,1,2,4,3000,,,-3,,
1006,404,1,11,8,3000,,,-3,,
1007,405,1,67,4,3000,,,-3,,
1008,406,1,9,6,3000,,,-3,,
1009,406,1,0,5,3000,,,-3,,
1010,406,1,194,9,3000,,,-3,,
1011,407,1,27,5,3000,,,-3,,
1012,408,1,49,5,3000,,,-3,,
1013,409,1,448,9,3000,,,-3,,
1014,409,1,27,8,3000,,,-3,,
1015,410,1,366,4,3000,,,-3,,
1016,411,1,61,2,3000,,,-3,,
1017,412,1,53,12,3060,,,-3,,
1018,413,1,21,5,3060,,,-3,,
1019,413,1,91,9,3060,,,-3,,
1020,413,1,119,8,3060,,,-3,,
1021,413,1,184,7,3060,,,-3,,
1022,414,1,330,7,3060,,,-3,,
1023,414,1,291,6,3060,,,-3,,
1024,415,1,5,7,3060,,,-3,,
1025,416,1,75,8,3060,,,-3,,
1026,416,1,123,8,3060,,,-3,,
1027,416,1,1,1,3060,,,-3,,
1028,416,1,356,12,3060,,,-3,,
1029,416,1,250,6,3060,,,-3,,
1030,416,1,6,3,3060,,,-3,,
1031,417,1,6,3,3060,,,-3,,
1032,418,1,7,7,3060,,,-3,,
1033,418,1,371,5,3060,,,-3,,
1034,419,1,405,2,3060,,,-3,,
1035,419,1,61,6,3060,,,-3,,
1036,420,1,9,4,3120,,,-3,,
1037,421,1,209,4,3120,,,-3,,
1038,421,1,7,7,3120,,,-3,,
1039,422,1,2,10,3120,,,-3,,
1040,422,1,14,8,3120,,,-3,,
1041,423,1,314,4,3120,,,-3,,
1042,424,1,145,7,3120,,,-3,,
1043,425,1,164,5,3120,,,-3,,
1044,425,1,46,3,3120,,,-3,,
1045,425,1,1,8,3120,,,-3,,
1046,426,1,6,6,3120,,,-3,,
1047,426,1,81,3,3120,,,-3,,
1048,426,1,137,7,3120,,,-3,,
1049,427,1,144,6,3120,,,-3,,
1050,428,1,390,9,3180,,,-3,,
1051,429,1,3,9,3180,,,-3,,
1052,429,1,22,7,3180,,,-3,,
1053,430,1,48,2,3180,,,-3,,
1054,430,1,118,10,3180,,,-3,,
1055,431,1,13,7,3180,,,-3,,
1056,432,1,185,7,3180,,,-3,,
1057,432,1,345,5,3180,,,-3,,
1058,433,1,2,6,3180,,,-3,,
1059,434,1,48,4,3180,,,-3,,
1060,434,1,0,2,3180,,,-3,,
1061,434,1,347,2,3180,,,-3,,
1062,435,1,136,10,3180,,,-3,,
1063,436,1,213,4,3180,,,-3,,
1064,436,1,1,5,3180,,,-3,,
1065,436,1,188,6,3180,,,-3,,
1066,436,1,7,6,3180,,,-3,,
1067,437,1,31,9,3180,,,-3,,
1068,437,1,68,6,3180,,,-3,,
1069,437,1,1,1,3180,,,-3,,
1070,437,1,6,4,3180,,,-3,,
1071,438,1,94,9,3240,,,-3,,
1072,438,1,306,6,3240,,,-3,,
1073,439,1,410,10,3240,,,-3,,
1074,439,1,14,7,3240,,,-3,,
1075,439,1,30,10,3240,,,-3,,
1076,439,1,5,11,3240,,,-3,,
1077,439,1,39,4,3240,,,-3,,
1078,439,1,42,7,3240,,,-3,,
1079,439,1,9,5,3240,,,-3,,
1080,439,1,11,3,3240,,,-3,,
1081,440,1,403,10,3240,,,-3,,
1082,440,1,216,3,3240,,,-3,,
1083,440,1,5,6,3240,,,-3,,
1084,441,1,5,8,3240,,,-3,,
1085,442,1,400,9,3240,,,-3,,
1086,442,1,5,9,3240,,,-3,,
1087,443,1,4,5,3300,,,-3,,
1088,443,1,24,6,3300,,,-3,,
1089,444,1,166,6,3300,,,-3,,
1090,444,1,77,7,3300,,,-3,,
1091,445,1,159,4,3300,,,-3,,
1092,445,1,20,5,3300,,,-3,,
1093,445,1,173,7,3300,,,-3,,
1094,445,1,455,9,3300,,,-3,,
1095,445,1,0,9,3300,,,-3,,
1096,446,1,173,8,3300,,,-3,,
1097,447,1,5,8,3300,,,-3,,
1098,447,1,27,6,3300,,,-3,,
1099,448,1,491,3,3300,,,-3,,
1100,449,1,16,7,3300,,,-3,,
1101,449,1,230,6,3300,,,-3,,
1102,450,1,112,3,3300,,,-3,,
1103,450,1,10,8,3300,,,-3,,
1104,451,1,41,4,3300,,,-3,,
1105,451,1,65,4,3300,,,-3,,
1106,451,1,105,5,3300,,,-3,,
1107,451,1,86,8,3300,,,-3,,
1108,451,1,279,4,3300,,,-3,,
1109,451,1,420,5,3300,,,-3,,
1110,451,1,182,2,3300,,,-3,,
1111,451,1,16,9,3300,,,-3,,
1112,451,1,220,4,3300,,,-3,,
1113,451,1,6,5,3300,,,-3,,
1114,451,1,42,4,3300,,,-3,,
1115,451,1,2,1,3300,,,-3,,
1116,451,1,0,10,3300,,,-3,,
1117,452,1,16,10,3360,,,-3,,
1118,452,1,47,4,3360,,,-3,,
1119,453,1,45,10,3360,,,-3,,
1120,453,1,1,7,3360,,,-3,,
1121,454,1,67,5,3360,,,-3,,
1122,455,1,1,3,3360,,,-3,,
1123,455,1,38,10,3360,,,-3,,
1124,456,1,145,8,3360,,,-3,,
1125,457,1,143,4,3360,,,-3,,
1126,458,1,93,5,3360,,,-3,,
1127,458,1,28,12,3360,,,-3,,
1128,459,1,77,6,3420,,,-3,,
1129,460,1,14,11,3420,,,-3,,
1130,460,1,156,2,3420,,,-3,,
1131,460,1,42,2,3420,,,-3,,
1132,461,1,5,2,3420,,,-3,,
1133,461,1,67,2,3420,,,-3,,
1134,461,1,20,10,3420,,,-3,,
1135,461,1,0,9,3420,,,-3,,
1136,462,1,26,7,3420,,,-3,,
1137,463,1,316,8,3420,,,-3,,
1138,463,1,22,3,3420,,,-3,,
1139,463,1,8,8,3420,,,-3,,
1140,463,1,111,3,3420,,,-3,,
1141,464,1,9,10,3420,,,-3,,
1142,465,1,138,8,3420,,,-3,,
1143,465,1,3,8,3420,,,-3,,
1144,465,1,15,7,3420,,,-3,,
1145,466,1,188,7,3420,,,-3,,
1146,467,1,298,5,3420,,,-3,,
1147,468,1,79,4,3480,,,-3,,
1148,469,1,60,10,3480,,,-3,,
1149,470,1,2,6,3480,,,-3,,
1150,470,1,12,6,3480,,,-3,,
1151,470,1,210,6,3480,,,-3,,
1152,470,1,23,5,3480,,,-3,,
1153,470,1,24,6,3480,,,-3,,
1154,470,1,41,5,3480,,,-3,,
1155,470,1,10,10,3480,,,-3,,
1156,470,1,167,11,3480,,,-3,,
1157,471,1,0,8,3480,,,-3,,
1158,472,1,29,12,3480,,,-3,,
1159,473,1,219,4,3480,,,-3,,
1160,474,1,0,5,3480,,,-3,,
1161,475,1,1,12,3480,,,-3,,
1162,476,1,164,6,3540,,,-3,,
1163,477,1,41,8,3540,,,-3,,
1164,478,1,103,6,3600,,,-3,,
1165,479,1,12,6,3600,,,-3,,
1166,480,1,6,12,3600,,,-3,,
1167,480,1,90,10,3600,,,-3,,
1168,481,1,110,7,3600,,,-3,,
1169,481,1,16,9,3600,,,-3,,
1170,482,1,12,8,3600,,,-3,,
1171,483,1,53,6,3600,,,-3,,
1172,484,1,40,4,3600,,,-3,,
1173,484,1,27,8,3600,,,-3,,
1174,485,1,92,2,3600,,,-3,,
1175,485,1,38,5,3600,,,-3,,
1176,485,1,96,3,3600,,,-3,,
1177,486,1,24,7,3600,,,-3,,
1178,487,1,142,9,3600,,,-3,,
1179,487,1,186,2,3600,,,-3,,
1180,487,1,38,5,3600,,,-3,,
1181,487,1,248,12,3600,,,-3,,
1182,487,1,1,8,3600,,,-3,,
1183,488,1,12,4,3600,,,-3,,
1184,489,1,281,6,3600,,,-3,,
1185,489,1,221,8,3600,,,-3,,
1186,490,1,58,5,3600,,,-3,,
1187,490,1,199,2,3600,,,-3,,
1188,491,1,15,9,3660,,,-3,,
1189,491,1,80,6,3660,,,-3,,
1190,492,1,309,6,3660,,,-3,,
1191,492,1,131,7,3660,,,-3,,
1192,493,1,26,11,3660,,,-3,,
1193,493,1,20,6,3660,,,-3,,
1194,493,1,23,4,3660,,,-3,,
1195,494,1,66,5,3660,,,-3,,
1196,494,1,49,6,3660,,,-3,,
1197,495,1,0,1,3660,,,-3,,
1198,496,1,468,3,3660,,,-3,,
1199,496,1,209,12,3660,,,-3,,
1200,497,1,183,5,3660,,,-3,,
1201,497,1,37,4,3660,,,-3,,
1202,497,1,6,4,3660,,,-3,,
1203,497,1,13,6,3660,,,-3,,
1204,497,1,22,8,3660,,,-3,,
1205,497,1,35,9,3660,,,-3,,
1206,498,1,68,6,3660,,,-3,,
1207,499,1,21,11,3660,,,-3,,
1208,500,1,79,7,3660,,,-3,,
1209,501,1,142,3,3660,,,-3,,
1210,501,1,40,6,3660,,,-3,,
1211,501,1,32,6,3660,,,-3,,
1212,502,1,196,4,3720,,,-3,,
1213,502,1,21,2,3720,,,-3,,
1214,502,1,3,10,3720,,,-3,,
1215,503,1,193,11,3720,,,-3,,
1216,504,1,88,2,3720,,,-3,,
1217,505,1,78,10,3720,,,-3,,
1218,505,1,56,10,3720,,,-3,,
1219,505,1,85,10,3720,,,-3,,
1220,505,1,12,2,3720,,,-3,,
1221,505,1,57,2,3720,,,-3,,
1222,505,1,147,1,3720,,,-3,,
1223,505,1,148,10,3720,,,-3,,
1224,506,1,158,4,3720,,,-3,,
1225,507,1,1,6,3720,,,-3,,
1226,508,1,23,4,3720,,,-3,,
1227,508,1,2,5,3720,,,-3,,
1228,509,1,10,11,3720,,,-3,,
1229,509,1,45,7,3720,,,-3,,
1230,510,1,344,6,3720,,,-3,,
1231,511,1,53,6,3720,,,-3,,
1232,512,1,20,8,3720,,,-3,,
1233,513,1,80,4,3720,,,-3,,
1234,513,1,346,10,3720,,,-3,,
1235,513,1,31,5,3720,,,-3,,
1236,513,1,2,6,3720,,,-3,,
1237,514,1,4,7,3720,,,-3,,
1238,514,1,15,2,3720,,,-3,,
1239,514,1,148,6,3720,,,-3,,
1240,514,1,40,9,3720,,,-3,,
1241,514,1,42,8,3720,,,-3,,
1242,515,1,2,8,3720,,,-3,,
1243,515,1,21,2,3720,,,-3,,
1244,516,1,82,4,3780,,,-3,,
1245,517,1,1,8,3780,,,-3,,
1246,518,1,439,8,3780,,,-3,,
1247,518,1,258,8,3780,,,-3,,
1248,519,1,15,9,3780,,,-3,,
1249,520,1,41,5,3780,,,-3,,
1250,520,1,228,4,3780,,,-3,,
1251,520,1,37,6,3780,,,-3,,
1252,521,1,22,6,3840,,,-3,,
1253,521,1,2,9,3840,,,-3,,
1254,522,1,8,6,3840,,,-3,,
1255,523,1,27,1,3840,,,-3,,
1256,523,1,366,8,3840,,,-3,,
1257,523,1,2,4,3840,,,-3,,
1258,523,1,256,8,3840,,,-3,,
1259,523,1,0,10,3840,,,-3,,
1260,523,1,24,6,3840,,,-3,,
1261,523,1,36,8,3840,,,-3,,
1262,524,1,123,11,3840,,,-3,,
1263,524,1,18,8,3840,,,-3,,
1264,525,1,34,6,3840,,,-3,,
1265,526,1,219,5,3840,,,-3,,
1266,526,1,309,8,3840,,,-3,,
1267,526,1,182,6,3840,,,-3,,
1268,526,1,452,4,3840,,,-3,,
1269,526,1,125,7,3840,,,-3,,
1270,526,1,1,5,3840,,,-3,,
1271,526,1,62,7,3840,,,-3,,
